video_id,final_views
3me_ZPsVASQ,18313
_vYNpZo4QTE,487
KkJGuLJ0yHY,1386
KyVqsLPZJYQ,3180
7Enjiq87kCc,4791
H8qZXc1hh8c,18282
ewWZ6Dxk-Kw,12233
5qE7V3_uH-U,6321
Aiv-ne6KDgE,43366
L1-E20pX_4o,9856
Pds2aN8iRHM,10306
yU5QZqpY53g,1137
JUVizB5qzdI,968
87-2_6Xg-hk,5139
0t6garylBQM,7346
ZBvks7hNqs0,8096
UxB7UwKXBI8,14
Hn9zsNhLQEA,1408
QMVlYlPcQVc,17897
EHLgSGwoJoU,36146
fkqF2uMN0po,1373
vGJDASB4yE8,3756
LYglWQw3UJc,3362
suJ5c3-Swn4,7413
r0mMbiZNohI,1044
txzbntl4q6s,4953
dqIBpgYxwL8,765
s0SxrqCKr7U,1078
L0xrPzd8Oh4,700
f9Hn6mCSDXw,619
_kwhMAl62RI,5520
705AgC4KDlI,6503
CjjVo_xM2Cg,17948
A2LWE9B7ULo,7164
m5ScS3jpPKE,452
u-N1cyDrrf0,10931
9OUtoGk0d8w,13038
qj5SNV97MsY,29408
ur2hR7i8UeI,1845
WyR6DEM46Iw,227
xgJrX5D8aI4,44769
W-53Rqy1fzY,1120
TnPe7FV8YZI,7534
uWvdWwsRsqc,22283
OLLC1kNmmT0,290540
V1cgsPjZ0Cs,3967
sIoUek_G8Ko,6370
v7saDY9V0zE,651
lx1UP1nLMQw,138983
LLYkpwzFNUE,20213
TBiVRuEk0Xg,52405
eefM0fuHOME,6647
AlenrLcGAKE,2353
X8cHjX4us5g,25077
1T3rbaAkBS8,11557
vaQY3FJLq-c,42283
oxJB7BHQflA,39409
BL2-Y8oaAx4,1040
l3eYZDwX3vU,34359
HUv_segBKXI,80881
B4rAp96UOQ8,23034
vOQkKNERUbA,9463
Zxuku7Yzjn0,48507
clPSo20qSOA,4737
tSMUNeEkfuE,87
BsSI9uAIcQY,107324
TaiwLmMS9i4,162
O7Jj1M14F-w,17494
5dv5mEopKPY,56088
pC0ovABMzGM,10939
oPpx0nv1jBg,7643
1Qgi7hElOSo,5639
4sAR95TVaoE,1070
dllGMShsmjI,833
FVcndQFyev4,708
7UAD8bT_p_Y,2677
TU6mm1j2UXA,4728
vXvG-jEaVuc,4501
Nt-lZTWO_e4,1681
N4X-4t1zOe0,82783
Vpi-YDtjHaw,48821
19XwqmjN5iw,15226
mHsg78wFYww,28382
wosKzG8ALqA,5788
CttIKxFqszk,14344
9ckirpd4ZAQ,2276
GL-UzNCMBZs,2215
iA3YIhYQFRs,1726
8nocputGigM,5602
kbZRULxZFjs,1274118
St2AygnGWaM,2365
vjKeG5Fo8eY,1203
tfeTCCdTnXE,29022
3C9cA6FFUdQ,12834
Alhl3pauNnU,153
D1vxjN61yBk,21201
h5xzB41rf5U,28524
kxPciUuVfPY,8782
uXQyANqhTck,1045
38FdH4VWd5s,16208
Y21DodKgf4M,3641
WscXe8qoSuU,353
eWbOQNXnJVM,15517
2wMVqAmjCCY,20415
gEprmUkIMCk,9637
J5fNoQcKnQk,21387
adj3PAigkoM,603
IX4SLGR2HI0,26714
HsvBWaOeKRA,98
rfBKUnCG_pc,1112
BmLBJcm3L8U,31629
uBbiz6ROirA,704
H_yPXpJE3Ms,339132
vTQ8C25i5uA,1632
iOCYCDipdqY,9002
U6uE3NTYq9A,1204
vwoOVPitl48,2102
62TpkUSlsqo,3627
3a79T4mcYKw,11138
vhdr7xzZ1RE,2574
qJp3stMQnJw,2047
tbPeVTYTW6Q,1854
86b4cyZ2Y0E,2264
YjUozJOgNe4,54222
rjM37A-HWH0,26475
rmh9dbt9qGM,1189
VkdjYHLhgZ4,14261
rUjGZCkp3gU,33882
-po0z63tmG0,710783
D1CQwJQAMjU,115181
WhYojyRmF5k,24825
cWYRo1eBUuU,63576
6LpoudhIFlw,14023
OuYbv8l--mw,22713
-UaPU8izKTw,1025
ctxs0Pl4iGY,15143
2eZg_jHYqXM,468
8WM8u9g5qOI,8142
weYl9DAv3bY,4700
UAinsmSF-U4,880
7fQJ9LfaH58,25388
xJEl0u6MF10,6610
63qK6whvVYk,91112
MR554G_X4iI,6104
P0lZwVPiHZY,13680
LCoNjHqWYYI,4985
vS3DUsQmcCI,116792
5xAork3oHMc,1193
MXo8IlQCPzw,180140
zxNnx8-fTOo,17678
EORt95KF9Hs,27217
2SyI-IyKNe4,83942
u0Hn32h3UtQ,85993
4yV6cJSMICU,681
mudlx0M0hbE,2109
caD21emhG6U,30619
MeNEub4HFM4,22501
KHsrzx-a44Y,26789
aiQ4QDWBhHc,7760
AK0IA4CdqJQ,2272140
_D8xN9sfruk,31253
N1D2uO5CJHI,9934
xCxNr7Kgzig,7051
-XCoJs8dIAo,26771
4aOxVr7jLW0,1114
5dP5KB7CoJU,11388
iUXxOUraHz4,2465
j2OFMmK5wvo,168
uTfMZxQNd2c,964
mKaUGwxwIPI,1675
3vZQdsXvAg4,965
dk8noRsxtkc,19231
OcvcNkhqquQ,265312
sBZVg-wT_X4,2445
y4tYRzeYaDw,1768
VsvIyw-Msy4,312313
sqvTfXlgghc,812
l8ErvkPqnUc,287070
8_G7NcXDwQc,163220
QL4-fLxSOw0,1891358
XwtWrc-Fevo,28737
hZMdG85ruw8,1495
eZ8HmakIuCw,4465
sOBFq16AYNE,1400148
OUqufwTk1WA,1457
UsuyONDBFAA,1711
17KiXKXb_OU,1240
AwBcWgo7GZw,7055
E83NefOfooA,6537
8_s8ZHjBcuk,1198
vh-R-akZsRk,18235
31zKIesBsiA,3081
e3d5Atu7dQg,1068755
LyZ6C6fL57Y,918
OnuVAEt3ITY,31219
I898DFXz0tg,1161
HMJ-UDarQm0,24941
slhAcB0xVx8,5477
frQkZpGftT8,16400
wNcQJFf605Q,146351
bo90UGgW-C8,19844
gyhUgsuXi5Q,28
-6bl66dCtg8,20630
PC6ufvsdWfA,25912
tFJ4FH0fQHA,22481
kVhyNTJd460,1936
mZsNUIOXUiw,2916
mhHBVSiYEMk,22225
-Snlydk-pZ4,428832
thHw22lth5c,140638
rRZJNWD16WY,115555
o6zwLkDip-o,40017
NxAWi--u7tk,29136
OzlmeQrCPxY,19786
gWkTgiYRA4w,12484
RoJRaS2c6Gg,16604
kQHJ4A7H43A,72062
Wo3Nbx11d9w,41012
_0HyNnmqSlk,13966
DbJAWHEwg9o,17009
ui8cq26SRbA,10945
oy9bkD5DifY,25649
MUEcPs-eNLI,17227
XtFVi3an3yc,1161868
Ng69VQbgJQ0,583599
ZNHqT4P17Gs,67704
T2AFy2GdREE,2506
1gZpYmIY8X8,47392
Qp00StES89M,29969
WDAmz_HWkug,10238
dfZKpchnOSU,14393
MpT9zqIUNMc,61572
l0Tp_1PVKrE,39270
e2dgShsLigg,196109
5LiFVNfdxmc,13899
Bie2-5XV8Ms,25575
3a6V8r36whs,6083
ft7fc_F3-xs,18437
DHXfGmQe0vU,106681
0XNyBXOoeGo,5874
9x-zlNyeFwk,7954
7iaNjep5V1A,11702
VdlFPrldJeg,30170
aHyp05MWJJc,22084
vemSEoGdZiQ,5937
pLWNBIY1er8,1108
EEQrV1thjyM,30773
vRKzL8U3RXY,27446
wZ_3g_9hQRk,19963
2Y2IZiRzQo8,25038
6nltHlJSvEw,1739
l8DhnJQyYZU,1505
kZhhGoDjxwQ,3623
jJ7sU4NEuTY,13991
rDeVwyTuuP8,3507
OXO0wstcaXs,19392
zucxxlJiQmw,19112
Z5w0ZnIxaIE,24036
nhkCjmB7o_0,3777
dVS-qsDnTkk,3553
0NMm8pXI3fs,15628
k4icjOY5PBM,13848
RkgF7_tTWgA,13278
nGn9Gg9CDB0,3283
AwMpyaO_InI,16770
TsNTti07fmk,31283
6-kRh0o5h_w,60821
3Y8QeGH_voY,3669
RU57zNnXH-s,23048
Tbep0BwWuWA,266
w4whRau-IpA,3113
QGsZVx7vyPM,10139
NYYWNVgKPxs,14376
DCzItu9kOTc,18053
cHoA-63SuyM,1413
D4uIU_k0imo,7816
TWzUjjJQX-E,939
kSO6B2oHX8g,199
LfRFIPw9dhU,6472
WHWk5FbJYag,23
6T0LCXWWXkA,707
_4Va8lpZ2gM,3321
YDipNZsoQ0k,8118
6F6LfkJXuvU,1463
kXyATMCE_fw,13315
SVS9KIDeIsE,4731
5r2P_kWG8kk,3559
GqEg-9YnZPM,92137
-zzwj_fMlV0,89527
4TUnrsV_CY0,1467
c-oUDDSijPI,787
NcHNKlxM8C0,30205
Gjq--sxUfOI,4934
PVfBkbLP3wE,7610
Zh--Cvsd4tY,1040
JjrCv-kdW90,10965
2XsFlZYLqmw,8392
BgrSE_j0__c,1463
jfscfOiLNpo,3371
cfBJx34bRNk,25846
dbmfBb5E208,8852
IEE3-NYQIds,28158
smksyOl8XIY,19
A6CXQoXF79g,1324
8v3DLuXI6VE,3342
uz9SJff5syw,5219
QNPnlxW6zPo,2029
h8gKPbeNP2k,42607
E5qT0PP5L0I,7485
1qsugKvqlAU,8189
E0QSCsc5BHk,3581
grNYb3dzUtY,281
OSZzTAwdBLs,108
nyPF1mFcTdQ,1575
jHJgDAq_jWI,4383
GaDY4jakioU,17292
2Sa6uO6oK4Q,1571
QFM_jrqPWhI,24840
RqXU9EJ8hM0,1950788
i_hDXikvh-o,1416
gsqzSbEm-T0,2684
ckv3RFY-GFM,975
pdYSCLb1b4c,8606
GU7QlQSHUig,9306
rTrrarMmOWU,175250
dzMpl8kpaGA,1029
CCf3oqSI1EM,32964
BUdXbXS0ncE,22992
cqCfHCgBH9c,1452
dKdSaVSZyoA,162
E_vz_d73h18,4665
2-EJmxKCyPE,6103
493VNfp4K_w,3493
6nE5z16o-gA,4985
-CJZNevuuGw,6616
AJF5VmkOLgM,11507
KDAs4SEHNLA,11411
LTycO4q0tDY,38568
c0jhTDgAw-Q,69
X61_iawc2kY,11577
bPd7FSecP7o,15641
YibwmjEyk-s,714
tYxgnOGo1DQ,15306
ACDb7GCkfgg,4917
fmPf-0s25gU,12343
aHDoDNTyJMY,2453
344pbOM6ceU,1727
b9VirJOQLM0,39550
gcfy4d41nTQ,2359
VXAsUNJhUA8,14362
GhnSdIJDOZI,4357
bRf3WcgEDJQ,3667
3gPwiw5JSE0,80
LEiMUNMulnc,27744
-5QhLy_DdB4,10565
3u1dSxti2gg,109993
H6i5loDqITs,40444
RU1pincbZiU,125846
Y-dxcSyPH3g,7494
U342HyT4CvM,29667
kF16oMcekpQ,695
myxPUJmR8yA,48446
_2GPt-a4ack,809
IUmHcKRmH1Q,17026
BmPVqEdCjuo,71
uJTiWbMH73I,8899
mIZOY5uAC6E,60508
Qpbck_o0m5I,31237
w0IGxjtssWI,744
-AMGMbXcEkQ,29148
1YtIebiXgyw,73
K_Gl__A2o6c,51681
7hs0QcD50kw,65899
weflfMSgW_s,362796
kiBXqUKmY54,4312
NsaqxNyitZw,358190
afH3yb0XSGs,1581
BKIsgrW1DhU,1447
uUaUvG1Cqss,987
65IQjXwNmhw,1922
dTiMa3bkjZM,177
bVhiPMSkEss,3197
rY43YE4V4x0,140261
T54JmrrWLOM,1252
NWdIzdcGDSM,45946
DJLaAuVqi68,17015
XlXs0sXAZNA,42253
Pwh9_bT4QpA,2381
ksxaAis2q5Q,452
6fHpbbM3w18,3548
MpLfIom1mIQ,5316822
uGpdsLHzW_w,6838
oNyGCwbGKzE,28281
_xy0RAcyz_A,15846
2kL7CtDc_zk,2336
-o6ep200uDs,3790
eHRoVtvLQyg,70647
rS-P5OqrAuI,540
Fge9sILHlJI,43203
qI0u2tLR7VA,24547
j5L4tymghxA,11250
3n4jkWob09I,9582
f8IpBE8Sgds,4669
RKGIO1sf98E,1151
UtpkyMt6jk4,1652
tRuh9VrlkDo,1808
5bjZNnuQI8I,971
1nfICK4od5c,9537
lZ4GL8CTLIM,3726
dHOQNETZQy4,850
9V5c1mnRKtw,8869
D4tGGcQbZEY,317636
mZSOi8M48l8,282
9rZAOSGuivU,6942
jyoFpjnfnxM,94950
HMBoCFmWugo,1076
Mkq8NNuvc3A,2779
yvctKpAA9ZE,1800
2bVPBgXOQFY,3803
4-cFqPWk0j4,1542
srk1dHcgZB4,36057
v_oh4ZGmZ0A,37360
Uo93MSlipS0,27872
PDunh65tOYY,19928
CwDWoPlya2s,793
12ubLmj3DQQ,15563
HpJeYo_iJZI,31325
VMKH0aP3C_Q,3729
LjGn_7Cl2EE,805
rOMKpbJjiZA,80298
A8PViXj74Xw,474
-2-RGvdQlTM,31780
NVCTGwk3hwQ,36678
QUqJi5SXX_k,783
UhRqflpya-s,25375
8rml4KzYQ8E,959
CEJYq5cYPB8,10293
Z6TVM-x7gIk,25385
VynOXTr-Qdc,63520
4vU2uan6Mbs,25440
8tznT8SU2Hk,27793
QVDh7-zOr6g,27538
WZv-a3UQ64g,30349
-iAlaaJEY2o,23632
39K33q4NO3o,2884
6GhRR2RmKD4,32782
eLQrj4WbLlU,482181
8wkPd7Fzqrk,1195
4ZO9M_QstDg,26239
rNTE7PsH-Os,4228
aZtaE9I16mY,94662
FvoSaz5fFe0,3319
x-Aj53qUB9A,28509
7BZQ4BTc5NU,28729
-Nwox_UBCTI,23459
UflAHUFEErQ,947
72-sGiLlU4g,1005
iV9O59GQudo,4086
CteHWlhd0Ao,13266
0TboFigSlbk,24642
E1VRi3eTXPE,15614
w17kmo8va44,85426
3e0PsTMylns,42387
U3QKsilNuF4,483333
bXocgFjgE0E,37411
7t6g9A9fL2w,40018
I_wAYtznZI0,14656
XLZdTpOw2Yc,10862
tC0S12vkOnU,305435
fsu0PTDIX2c,78691
mU9M8gfK3u0,12620
5-RAflb-kf4,7704
kvjiFNZr7J4,20451
iT6z3N9gWds,26294
qsTXNyxiP_U,11058
2RzOvSUknpQ,87423
5vviZksNnAc,1720
R2n4T8pnsqQ,32004
s0jUvVTMoIo,10433
hJL8jIE5Qlg,1918
RwGnK0PRCiI,13455
jM4gHXyck_I,52507
lib_FtzgI5E,192489
oI5siaGbrgU,2296
_7WRQBsWytY,4827
1KulxTRln18,3747590
WU65fUQsoIA,306020
V4vItJqE4q4,19706
NV06x5x7QDs,15742
x3ZmIoSTflA,120325
CNkmxnTUtq4,522
6uurQkW1JcE,951
ilniB4GLiac,1005
OaGA_XgD8oA,166457
qyG5bhenI_o,2085
bXxBMKe3R98,93953
ASBK5-aRWOA,149819
FPsPNKJOMH0,1570
ZwX4ki3D6uY,6332
fu_KDG3f2dE,1555
fqglmcThoZk,929
_jlMedxB_zE,135139
h2_nq-L-wW0,15842
Axjw-i6fsxo,18516
XR-CAxT0WLU,55165
EsDR0cfQ-i0,6502
0Ua31voDgnk,23270
kUaHxjUFvB0,1550
N4DL6jA7hxQ,2776
hIMGX23MN5k,958
p3jOo-ZPX14,3085
hCD4tNqqdj0,17500
VJMmKwO094w,26346
Wmuw92hkxhE,3517
lAEjFbg-S5M,1145
LfAkoaES_ig,26631
yYyWfC-S5HA,17626
QNBtYcKllqU,233
70AaEzq3mA4,295
Ozflk9FmzWo,1571
u_-eZMArieQ,182309
FKE9zaz31JI,827
f7wbUIZZ8as,34167
tTADKRPu6cc,10868
mvWdyV4a08A,17527
TC1agF_Db0E,418
ufaz-P-Q8JU,7904
6M0mTtQKmuM,36004
29MaAx_YIz4,31456
gHeZulosqv0,27729
Wcbn9scYowc,14289
MMADo-9Aiuw,218
bFGSWKHlqaw,2273
CYzFoxMeja0,4584
WaFMoTC1I-k,1381
MXVBtKh9-dc,2775
96I8gsv4RaY,2528
2zzE5LryfqY,30646
IRWMvgTv9nM,10547
bOpPY15PrTI,39763
fDlTmmMF7q0,3013
lVu8e_5hJxo,13854
nltR3EaIUow,10437
iMMO4DnL6h8,339012
Jfv80b_m0w4,5900
PODbK2fEOEY,5017
xKrxiZA1En4,31666
El9P9RJGuwk,15392
6Apoy_NZZjI,32411
e5U6UfflL0E,37156
6MVEJGpT1zI,5212
ceciXRr6uWQ,4310
FUTcin9DKww,108927
DYShFPq3SPk,20088
Z_6R5dnwsQQ,1880
AMzH9w-ZaYc,2592
RfBx3obYHGo,20125
_f7g5M9FB4s,3737
XYI_DiSuSIs,139
FM1tj64nMz8,7895
KdQQnwWic6s,21772
jqRuKIEw14s,72246
zULdC9muQnE,30426
7JIQm4TX60w,848
5uRpL98_8UM,2924762
u4hHlP372pE,893
AEADbKTLZIQ,18018
TEcLc1A9xn8,10715
QnCw-XLdeHU,1726
l39KPNI3NMc,2100
n5_azgqytk0,2655
Cfxmhc2VlaY,32222
ohHIym9CBGI,2927
Gz7EtwIxHYo,7121
c4hwL7eXdPs,981
rFyLfGtEmWI,74476
sLbPlwJuxHQ,168
-I-ISCnQ_8c,103315
GGDAn-1r_jo,1331
EnISG6QBpHU,14516
FRdI4Dh4du0,957
pv2InD-ES0o,16
Wy0Ly5-Vhv8,25966
pH12w6qU6EQ,10005
a2obsVhW49s,1836
NGUQO0x7OCQ,4221
_6w98DnW_lI,8551
xkmLtGrtZes,6850
-JQamJ2Lyso,8063
SJE1FonCFhk,24620
GH6Fs6kV7A8,5681
cKbxZ15z_n8,33317
8-KsGFZzj3U,1578
2A4RsNiFuxE,1455
ZVmgu4BU4JA,1342
8XS0JDkw6XQ,24683
cBbquNKDeS0,3312
PMqNq30-l9Q,969
sWMhEkE7QEg,6084
sUpG36Lrbyc,3567
P3dkn1nb61M,2557
5xagaTiKHyA,12134
rUMaKroWTM0,80417
2xJUsej8da4,1354
AWmgZuKajF8,9382
xflZWEc5nsw,7246
8VuHGjBH1dM,3105
Lse3ZkVs1TY,34520
kgTdlH-A7QQ,2683
IzQ6uoGfjrU,137010
lMfrNbCYvak,1216
0oXfPNBDhyY,2729
kO-v2NEg9FI,31734
Zn-wFkmm4n0,22594
dFwHqxQmKYI,873
Ml9AY27nwgo,4131
uLAMwc6t1rE,125769
DWAm50v8ihs,6606
ZE2WOeR9ZBw,37502
9SSu9kNWcNc,21339
xQ8jUsIcgCU,40544
QmTt0aRirkQ,155305
03xeR44d1JI,5281
tjVsqfKGeaA,62632
76lWBSWv10o,7808
bat82YQK3Vw,43054
rahuU6UCWwM,33910
27WjV6lsBkw,39596
Qi0jcDZccpk,195397
p18_IJNoAlc,66472
xW1jukWcAGA,4311
t1qU02NfS8I,8453
caBw4D4sxwk,17482
WEggwxHXHtY,3158
We9xLAiZ7mk,6808
Q-YKMiERLbI,1146573
1mxXaa_-a8A,32437
gdL0wytK5S0,14594
e4qDDUT0fKg,118720
C-ycrYMFLuo,1221
8m2UNUmWKGM,2412
JEcsaTcqroU,12861
H2IMYL25qMo,6134
GTMaOmBQVH0,8579
0OKl6vNSfUg,12627
4SDof0WFN-U,1712
JlDJ_b6mkQw,64881
MyRT-kJXObM,144482
oKq9mea0Y10,34636
5HOX1GtHdn0,1496
AXoLr6xQ5to,2404
NjvrKEb5Mh4,2091
rNN_jxP5Uh4,105
rO_d7L9hg-M,37339
ibsjw4roKUo,1555541
n9WLULdCtwA,35794
8_KJVnR5qqA,2849
GnbnOGFSLhk,3689
Xo0-Vn_NkD4,60445
Yx68UibYo60,46183
YKlbtY8oDio,2699
uk6INPRTuBQ,46547
Obkb3t2abuo,13161
DjGxb1DVDUM,156637
4ThvifS0KT8,3331
HmRhhi1fpcw,41916
dJ4c7lh76E0,650
LdmPBoQeCu0,2879
XCIMxu6_nYw,6417642
Ouz67bdAPtI,2288
qH7ZlXx7sDM,380
xTR7pjaQXNk,50154
xRdsVyVYL4E,1309
o-Jd4YcXNW4,43776
jlixvjUasP8,26956
xKqyh8dxbR0,30781
VKDvLxAl10E,24329
I0cIsmZ_wvk,5535
vuNiE2AP-qo,45306
ze-MMGIIWnE,17557
rz3pd6s2fJw,42916
eLpdgBT3cfA,21401
hDqtipFRuos,2474
kSwevrxc65Y,7546
JGqQj_ykzV4,36591
TQQtl_Ld5EI,27127
xR6pTKdJFgE,12089
aLX-66NpCs4,21366
nsC-mncaicc,27849
7XwFP5pT_JQ,5251
OREIIjaabFs,18944
0Rir1PyALwc,3039
RALGUN13Kc4,33753
-N7z37Fugmk,928
xWyERDRrcCE,435017
1mr2tzxka-k,3308
q5IqGEL8LgI,1329
YBSg4gxC-mI,8767
Jv6KlC5Ci7Q,5763
Oza_tq-59Nw,17463
YRB-5j7rDiQ,16698
XM6o-khGdLw,23630
QWb3o-5WGlU,154323
jbYa9WLfebY,10751
k_Ba-rEDt3U,4180
3uErhiyk0tY,1357
KsrNt2TkJCo,30670
c6Dh5gMGHYs,750
bq1TFtRqj_0,3117
cbCdxqbD9mE,52510
sI_6Iy2GUCs,59265
ClCV9H8qn_Q,64725
vgbwXGUB494,12919
dyEVoWX1tqo,8730
qrLDXycxEnM,15208
EdhTc1rLF0E,3441
t1TSWsr25aQ,1502
QVmwrAaI4pE,1156
NveBKM2Yu1M,1822
FYRIwWRlVTc,774
8OlYyidcuvQ,1992
dTF0rb5kVfE,2192569
xorS7sd3ld4,24945
NJAUataMijo,17684
4sk7WRKkXRE,3502
Z0Wkcl-4f9Y,27427
E-w7f0FIMA0,2057
fdtVZtZvAXU,23019
LfKHRhY71vY,1006
mfwqQpDL3rI,167065
AFptaoiq790,321487
PQjdS-OZn7Q,151361
e9Nq3uFJ50s,34091
WbKdnhjlIcA,847
iW32R6qQ6Bo,847164
oazWOGg8ziY,11223
fr1j0oDP4aM,30091
y3afHvZcjTg,1303
W4TYjz-qLsM,16669
kbYyjkxDvZA,1453
P-NRqeIm5PA,24623
6QNMjX0AgLo,9910
njpjZTf38Kg,1269
TfnrjRVB9A4,3648
6uzUdaTWIlw,60742
TdNA3Mee5iw,14736
ikoPP49uo-I,6309
91B3vLA4ytM,72768
Xd5M0NKCKSc,2502694
aPo7q5MDVCA,27403
33kysuNzOX4,44932
7SFDkiA6juM,35484
2ElWyMMlNp0,32618
_Yww92YCahc,14306
yEUCwtOsAEU,2894039
uS_3v31AuQE,78062
EmdA0g_IsYA,239972
3cwthJsCHIo,504374
wSAoHrjdJ6c,68192
L1ccpVPvnYo,62485
GVt0LjzxfAg,5959
znpK5OJv17k,48999
p1vjQBljLa4,1221
GAZAiBrU818,16723
zTNdgFe56Xw,9751
Lz8opoRHYuw,18877
CDYEM1ggXVc,110103
JNeZLcwAfIQ,1399
oUzHGlDkFsc,1021606
UblFC-HO_Cg,43128
fyTpkgJmZw8,4413467
qzfKlty4USw,25291
KNL4-G-xDM4,26715
uT9L30qMHyE,26438
jSrEFnGsfNw,5705
QDU8tn64NH0,39525
YPkinfnB5Qw,1960
B8K2Gl5Dykg,45005
2HoUGyR-yNA,62928
kbVkWTu1-rM,97008
Y4zSQWqAXi8,26749
YipdQ8FGwXs,4830
KHmkyNdw-8I,15035
_S3T3-s6Al0,1444
ZyDSJkDOpHM,2033
OJxB8aFAGz8,7153
dEP72Ga5OAM,3211083
UDvj78VF77U,12171
74lm02BlTGs,36678
GNgK0R-B6Ss,1761
vG-M-zI0MF8,6996
nFMMDGLM3Ow,8272
mjvBMnD8VXg,3396
0Bb1uJG1itk,7128
5flmT0Jcrvs,7784
Q9wQ-tBsFSQ,1216
1rzFgndGKu8,9699
EK9KNRqwz_o,11373
B1iK4JmtXaI,1607
FnhADcXbvwE,2378
29sTxzFv5fE,30057
TW5leaGktn4,114962
2GRfTVxSGDQ,191
WY_V3_59Pio,50
S-lVyLdrtOk,21948
w56kF7GzyEg,2731
nT2PpeX2hyE,765
gttO4bspFTE,14513
xDXxabAdBB8,55024
zu-6pgXjqFc,5875
iB9V3JeSnUQ,69417
2cohOaX0vRg,10540
LBQpxlSNk14,41659
FZ_pNrrKfjg,18571
YhejIzYoFKI,5951
hbPUFztTxAU,1194
Pe-9K2NivaA,8914
eRwn6cU1RSE,9988
QMirlNGGwYI,1596
CvwtKP_-rTk,29758
efeMHZ1pBfs,25066
FUP3IatK9Fw,43077
rLzP-alsW7A,2919
ox4Wgurs7IQ,13815
UxTHYuI5ag4,118615
gIBZRtnXoxE,3689
l5Ufy9NSWaA,6028
7OLwQ1ilb0w,370943
_DdigDT9bwE,7033
omw_9nZLQUQ,3934
tMynovk-Gg0,12764
dGhlclvHl2o,4222
8h1tiMgkmn4,9267
97x7zyeTPHg,62275
ua-gnw2oeHo,5976
qMxktK83Q5M,25632
jfudsidKebQ,12108
Sp86g8b8KzM,22157
t9j2Px1sOvo,8445
1lOt5fluYeY,1048
EHDWQicxmK8,7029
9MCdMoPJPAw,2176
VkwOFDbOU6c,6018
wdnLlqW0Ydo,3876
0F6Id3wune8,9418
2ygq9N5u7eI,33383
M-mV44d8gVo,19147
w35V-gMiB_Q,2299
t_BbLSde6GM,5321
o2ou-Ap2ZlQ,2249
w0yRUZCavi0,9373386
Gzjz6yf4tGg,2569
iJHgPCKxf2E,40833
ue2tG0Qm4Z0,104781
BHXSeJ6p1vg,47416
nKNuIk-2y5g,80118
RuuxviTH0uA,3928
dnZlisdpJXM,31550
dv-Pbjd2kNI,5262
lGP3xP8xlHQ,30422
wS0Sj-aPjPw,18716
vfXYsfgTlK8,54092
YozOD0Poces,4663
k7mcpQ5FMgs,15305
lbU5CU4e8Jk,199
wN1TI5ten_4,946
h8h2zb8xv8g,32523
GKSK5MFdWus,70817
Eg1w0wfS-xU,68550
Al7taJxSiJg,6955
vufeJ3UXLU4,1525
eMuepb8EirE,998
1NxvY5q4-0s,17200
8BZCHigKnaU,1734
qiQtkieiKi8,9222
glnLCCN50bk,14938
0vdEAz3cg_o,96201
vYMNwvU1Ah0,10949
ZwDkQHy9uP0,4430
wvSo1t33MkE,392
zPxmx5Glvps,919
K2OlfjrRDhY,2848
RTXowxaTI34,4029
PlVi3WWCcag,7518
WS3IWMrm78M,3382
BUNY6jX9ckQ,2712
kV7cpUN85jI,6
zMcsJPeSaks,118
JOurcEC4fgc,2291
Gn6zL6FvOQE,6436
VfKY9O6NFvo,118
dhJm7N6EMZw,1475
SOcmuwIOJlE,4905
aWSYakjetfE,3111
X6yRFnlQgQU,4653
v1RygYdfzlU,6375
riHc4PblArA,8513
xH5BKJZCKlM,1471
ogkwd0WiFl0,9939
pCegUc_WWaw,112966
BNX8EwNiWS0,26167
_Fr54kUW12E,10400
a-xghCvXg38,36269
xbEtqxdLK8c,7058
fioqySsredo,21005
HHrYxMsCw_c,1996281
88Eajc5ZEdw,28792
c0HNn-r7PxQ,816
Wk5mcJddLFE,4294
ESDXgmJbwrg,19436
nxDcbINXg5A,1843
LcyRMoi1OVI,17608
9-45plEHYFc,5718
YcnrDpz2BJ8,33349
Bh9uL5Nk4fM,1756
JW48LxdESC4,2999
a5shwxDg2nc,2187
hTiqdW-QcaE,2696
cbnlawqdN1g,2801
pC_4ayEv724,28013
dHfKUaA3oiQ,9153
2hzXjAuqk4k,10319
C_UOxj5gHUo,6383
I6fANF-l7Aw,135358
tyGJzgi-T34,126552
0pw2Hw_n7aI,34129
lqRk9Ke0WC0,9955
RlauXVtLWdU,1429
_FDaNzMkoVI,8475
zlgT8GZXOPY,26584
GiRRb2OkIqE,63319
YDhUx3AURA4,1239
hOmEezd-8F0,57478
yRpt9gmaxPo,6474
FpwBWRiYuIo,33339
38-FVhzUJT4,8537
JvG1CL_nxqU,11021
7uJIbJlr-iU,9288
ENFhYTBfxHE,1124
AqVB1N_Ns2c,46961
GR6M7Uvwvgs,2006
NGOqll7RWSI,14611
6wP1RnL9kmU,16692
PMR9QTiC6ZU,72667
NBCTqGRCXyg,1249921
Uy1yWNHyUfw,4903
RtC5mdLjY4o,10817
dpCuyppvro4,102
mtyu32q6IFg,21182
xrl4zf7NzuY,1057
0c_zkKegjG4,1591
h_6s-n1nQ_I,1991
lFmDC0QVNDU,16090
4QvfxNCMHlY,428
tws_Z2fi4iQ,17859
RBfkzp08p4M,70677
jCCbvkNMoJg,111467
F5WYgesen8Y,216859
KghqodAaGJ0,5108
olc476Y9now,1219
